Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,INCHIKEY,SMILES
23772,6.62,485.06271,"5-(4-chlorophenyl)-N-(4-chlorophenyl)sulfonyl-N'-methyl-4-phenyl-3,4-dihydropyrazole-2-carboximidamide",[M-H]-,AXJQVVLKUYCICH-UHFFFAOYSA-N,CN=C(NS(=O)(=O)C1=CC=C(C=C1)Cl)N2CC(C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
23773,7.768,485.06573,2-[(4-hydroxy-3-nitrophenyl)sulfonylamino]benzoic acid [2-(4-methoxyphenyl)-2-oxoethyl] ester,[M-H]-,PWAJCFGQHHRUJH-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(=O)COC(=O)C1=CC=CC=C1NS(=O)(=O)C1=CC(=C(O)C=C1)[N+]([O-])=O
23774,8.274,485.0658,Tjipanazole E,[M-H]-,UQSPOMFDKPXRQR-HJQILIIANA-N,OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)N1C2=CC=C(Cl)C=C2C2=C1C1=C(C=C2)C2=C(N1)C=C(Cl)C=C2
23775,7.806,485.06592,2-[(4-hydroxy-3-nitrophenyl)sulfonylamino]benzoic acid [2-(4-methoxyphenyl)-2-oxoethyl] ester,[M-H]-,PWAJCFGQHHRUJH-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(=O)COC(=O)C1=CC=CC=C1NS(=O)(=O)C1=CC(=C(O)C=C1)[N+]([O-])=O
23776,7.945,485.06592,UNPD98627,[M-H]-,SZUVYWLTIGVGME-IWMLJLKBNA-N,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)N1C2=CC=C(Cl)C=C2C2=CC=C3C(NC4=CC=C(Cl)C=C34)=C12
23780,10.051,485.09052,Garciduol C,[M-H]-,HPYVBXILLKDBSO-UHFFFAOYSA-N,COC1=C(C(O)=C(C(=O)C2=CC=CC=C2)C(O)=C1)C1=CC(O)=C(O)C2=C1OC1=C(C=CC=C1O)C2=O
23781,11.467,485.11328,4'-Methyl-(-)-epigallocatechin 3-(4-methyl-gallate),[M-H]-,HFWSXNDMKGHKRD-VSVVGSIZNA-N,COC1=C(O)C=C(C=C1O)[C@H]1OC2=CC(O)=CC(O)=C2C[C@H]1OC(=O)C1=CC(O)=C(OC)C(O)=C1
23782,7.187,485.13046,Hymexelsin;Xeroboside;7-O-[beta-D-Apiofuranosyl-(1->6)-beta-D-glucopyranosyl]-6-methoxycoumarin;7-O-beta-Apiofuranosyl-(1->6)-beta-glucopyranosylscopoletin,[M-H]-,DZYQXXKWKCRGAY-AXGSAECBNA-N,COC1=C(O[C@@H]2OC(CO[C@@H]3O[C@H](CO)C(O)[C@@H]3O)[C@@H](O)[C@H](O)C2O)C=C2OC(=O)C=CC2=C1
23783,9.762,485.13116,UNPD145863,[M-H]-,MNBSBRMQJLTPNQ-DRWGJJLGNA-N,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC3=C(C(O)=C2)C(=O)C=CO3)[C@H](O)[C@H](O)[C@H]1O
23784,9.272,485.13156,Hymexelsin;Xeroboside;7-O-[beta-D-Apiofuranosyl-(1->6)-beta-D-glucopyranosyl]-6-methoxycoumarin;7-O-beta-Apiofuranosyl-(1->6)-beta-glucopyranosylscopoletin,[M-H]-,DZYQXXKWKCRGAY-AXGSAECBNA-N,COC1=C(O[C@@H]2OC(CO[C@@H]3O[C@H](CO)C(O)[C@@H]3O)[C@@H](O)[C@H](O)C2O)C=C2OC(=O)C=CC2=C1
23785,7.938,485.14447,Mycothiol,[M-H]-,MQBCDKMPXVYCGO-WQPIVGCJNA-N,CC(=O)N[C@@H](CS)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
23790,10.875,485.16516,[(3S)-1-bromo-4-hexadecanoyloxy-3-hydroxybutyl]phosphonic acid,[M-H]-,HLVKVWDSLLFMSX-OYKVQYDMSA-N,CCCCCCCCCCCCCCCC(=O)OCC(CC(P(=O)(O)O)Br)O
23791,11.3,485.16537,"3-hydroxy-3-methyl-5-oxo-5-({3,4,5-trihydroxy-6-[4-(3-hydroxyprop-1-en-1-yl)-2-methoxyphenoxy]oxan-2-yl}methoxy)pentanoic acid",[M-H]-,HFZBICMTUYIVRU-UHFFFAOYSA-N,O=C(O)CC(O)(C)CC(=O)OCC1OC(OC2=CC=C(C=CCO)C=C2OC)C(O)C(O)C1O
23792,10.536,485.16742,Seguinoside G;(-)-Seguinoside G,[M-H]-,RYHVNXLXTBESAE-MKNZMAJLNA-N,C\C=C(/C)C(=O)OC[C@@]1(O)CO[C@@H](O[C@H]2[C@H](OC3=CC=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O
23793,13.019,485.16748,"3-hydroxy-3-methyl-5-oxo-5-({3,4,5-trihydroxy-6-[4-(3-hydroxyprop-1-en-1-yl)-2-methoxyphenoxy]oxan-2-yl}methoxy)pentanoic acid",[M-H]-,HFZBICMTUYIVRU-UHFFFAOYSA-N,O=C(O)CC(O)(C)CC(=O)OCC1OC(OC2=CC=C(C=CCO)C=C2OC)C(O)C(O)C1O
23794,11.785,485.16748,[(3S)-1-bromo-4-hexadecanoyloxy-3-hydroxybutyl]phosphonic acid,[M-H]-,HLVKVWDSLLFMSX-OYKVQYDMSA-N,CCCCCCCCCCCCCCCC(=O)OCC(CC(P(=O)(O)O)Br)O
23795,11.509,485.16763,Seguinoside G;(-)-Seguinoside G,[M-H]-,RYHVNXLXTBESAE-MKNZMAJLNA-N,C\C=C(/C)C(=O)OC[C@@]1(O)CO[C@@H](O[C@H]2[C@H](OC3=CC=C(O)C=C3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O
23796,9.565,485.17242,"3-(1H-indol-3-yl)-2-(3-{2,3,5-trimethyl-7-oxo-7H-furo[3,2-g]chromen-6-yl}propanamido)propanoic acid",[M-H]-,CUAQFXVLDHTMTG-UHFFFAOYSA-N,O=C1OC=2C=C3OC(=C(C3=CC2C(=C1CCC(=O)NC(C(=O)O)CC4=CNC=5C=CC=CC54)C)C)C
23797,8.398,485.17862,"2',4',4-Trihydroxy-3'-prenylchalcone 4'-O-glucoside",[M-H]-,HNRQFWQDRYQVNP-ZOCNNXHGNA-N,CC(C)=CCC1=C(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)C=CC(C(=O)\C=C\C2=CC=C(O)C=C2)=C1O
23798,8.062,485.17871,"2',4',4-Trihydroxy-3'-prenylchalcone 4'-O-glucoside",[M-H]-,HNRQFWQDRYQVNP-ZOCNNXHGNA-N,CC(C)=CCC1=C(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)C=CC(C(=O)\C=C\C2=CC=C(O)C=C2)=C1O
23799,8.096,485.17892,"2',4',4-Trihydroxy-3'-prenylchalcone 4'-O-glucoside",[M-H]-,HNRQFWQDRYQVNP-ZOCNNXHGNA-N,CC(C)=CCC1=C(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)C=CC(C(=O)\C=C\C2=CC=C(O)C=C2)=C1O
23801,7.523,485.18896,UNPD130319,[M-H]-,IRSDNJAFGRRASN-HBOHGYQANA-N,CO[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O
23802,5.507,485.18903,UNPD130319,[M-H]-,IRSDNJAFGRRASN-HBOHGYQANA-N,CO[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O
23804,7.564,485.18915,UNPD130319,[M-H]-,IRSDNJAFGRRASN-HBOHGYQANA-N,CO[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O
23805,5.834,485.18924,UNPD130319,[M-H]-,IRSDNJAFGRRASN-HBOHGYQANA-N,CO[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O
23807,8.51,485.20401,"15-Acetoxyscirpene-3,4-diol 4-O-a-D-glucopyranoside",[M-H]-,HUIYHYRPRGTYKA-UHFFFAOYNA-N,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC3OC(CO)C(O)C(O)C3O)C2(C)C11CO1
23809,12.157,485.20444,"15-Acetoxyscirpene-3,4-diol 4-O-a-D-glucopyranoside",[M-H]-,HUIYHYRPRGTYKA-UHFFFAOYNA-N,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC3OC(CO)C(O)C(O)C3O)C2(C)C11CO1
23810,10.453,485.20447,"15-Acetoxyscirpene-3,4-diol 4-O-a-D-glucopyranoside",[M-H]-,HUIYHYRPRGTYKA-UHFFFAOYNA-N,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC3OC(CO)C(O)C(O)C3O)C2(C)C11CO1
23811,12.43,485.20874,"N-{2-[(6,7-dimethoxyisoquinolin-1-yl)methyl]-4,5-dimethoxyphenyl}-3-phenylpropanamide",[M-H]-,IKIMFFXSZLJZRG-UHFFFAOYSA-N,O=C(NC1=CC(OC)=C(OC)C=C1CC2=NC=CC=3C=C(OC)C(OC)=CC32)CCC=4C=CC=CC4
23812,11.606,485.22546,UNPD168160,[M-H]-,QCKMDDMGYDQOLN-OROIVVOBNA-N,OC[C@H]1O[C@@H](O[C@@H]2OC[C@H]3CN4CCC5=C(NC6=CC=CC=C56)[C@H]4C[C@H]3[C@@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O
23816,14.518,485.24026,"1-(3,5-dimethoxyphenyl)-3-{[4-hydroxy-5-(hydroxymethyl)-3-(4-phenylpiperazin-1-yl)oxolan-2-yl]methyl}urea",[M-H]-,XTCIFKPCHBMUOK-UHFFFAOYSA-N,O=C(NC=1C=C(OC)C=C(OC)C1)NCC2OC(CO)C(O)C2N3CCN(C=4C=CC=CC4)CC3
23817,14.658,485.24045,2-{[1-(2-{[(tert-butoxy)carbonyl]amino}propanoyl)piperidin-4-yl]formamido}-3-(1H-indol-3-yl)propanoic acid,[M-H]-,BNSYMYAJEYRTLS-UHFFFAOYSA-N,O=C(OC(C)(C)C)NC(C(=O)N1CCC(C(=O)NC(C(=O)O)CC2=CNC=3C=CC=CC32)CC1)C
23818,13.75,485.24069,"16-(acetyloxy)-3,4,6,7,9,14-hexahydroxy-5,5,9,14-tetramethyltetracyclo[11.2.1.0?,??.0?,?]hexadecan-2-yl acetate",[M-H]-,RHDHLQKXFJOPEK-UHFFFAOYSA-N,O=C(OC1C(O)C2(O)C(C(O)C(O)C2(C)C)C(O)(C)C3CCC4C(OC(=O)C)C13CC4(O)C)C
23819,20.156,485.27936,"1,4,7,10,13,16-hexaoxaoctacosane-1-sulfonic acid",[M-H]-,PGQXGWUGIBIDNM-UHFFFAOYSA-N,O=S(=O)(O)OCCOCCOCCOCCOCCOCCCCCCCCCCCC
23820,19.725,485.27979,"1,4,7,10,13,16-hexaoxaoctacosane-1-sulfonic acid",[M-H]-,PGQXGWUGIBIDNM-UHFFFAOYSA-N,O=S(=O)(O)OCCOCCOCCOCCOCCOCCCCCCCCCCCC
23823,21.847,485.28326,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23824,21.898,485.28326,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23825,22.717,485.28329,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23826,22.91,485.28333,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23827,22.984,485.28336,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23828,22.069,485.28339,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23829,23.136,485.28339,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23830,22.436,485.28342,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23831,22.005,485.28342,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23832,23.042,485.28342,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23834,22.861,485.28345,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23836,22.256,485.28348,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23837,22.638,485.28354,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23838,22.552,485.28363,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23840,22.488,485.28384,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23841,22.199,485.28387,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23842,22.134,485.28397,N-(2'-(4-benzenesulfonamide)-ethyl) arachidonoyl amine,[M-H]-,PCSYNZSWISKYPW-DOFZRALJSA-N,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O
23843,15.82,485.37567,"2-({7'-cyclohexyl-1',1',7'a-trimethyl-2'-methylidene-1',1'a,2',5',6',7',7'a,7'b-octahydrospiro[cyclopentane-1,4'-cyclopropa[a]naphthalen]-3-yl}methyl)-3-phenylpropan-1-ol",[M-H]-,RYHJGKNGEHUYEI-UHFFFAOYSA-N,OCC(CC=1C=CC=CC1)CC2CCC3(C4=CC(=C)C5C(C4(C)C(CC3)C6CCCCC6)C5(C)C)C2
23846,5.748,486.01074,2-[[1-[(3-bromophenyl)methyl]-3-indolyl]sulfonyl]-N-(5-methyl-3-isoxazolyl)acetamide,[M-H]-,QETZNYYAKOOMBS-UHFFFAOYSA-N,CC1=CC(NC(=O)CS(=O)(=O)C2=CN(CC3=CC(Br)=CC=C3)C3=CC=CC=C23)=NO1
23847,6.742,486.01089,2-[[1-[(3-bromophenyl)methyl]-3-indolyl]sulfonyl]-N-(5-methyl-3-isoxazolyl)acetamide,[M-H]-,QETZNYYAKOOMBS-UHFFFAOYSA-N,CC1=CC(NC(=O)CS(=O)(=O)C2=CN(CC3=CC(Br)=CC=C3)C3=CC=CC=C23)=NO1
23848,5.719,486.01099,2-[[1-[(3-bromophenyl)methyl]-3-indolyl]sulfonyl]-N-(5-methyl-3-isoxazolyl)acetamide,[M-H]-,QETZNYYAKOOMBS-UHFFFAOYSA-N,CC1=CC(NC(=O)CS(=O)(=O)C2=CN(CC3=CC(Br)=CC=C3)C3=CC=CC=C23)=NO1
23849,5.825,486.01114,2-[[1-[(3-bromophenyl)methyl]-3-indolyl]sulfonyl]-N-(5-methyl-3-isoxazolyl)acetamide,[M-H]-,QETZNYYAKOOMBS-UHFFFAOYSA-N,CC1=CC(NC(=O)CS(=O)(=O)C2=CN(CC3=CC(Br)=CC=C3)C3=CC=CC=C23)=NO1
23853,6.705,486.01196,2-[[1-[(3-bromophenyl)methyl]-3-indolyl]sulfonyl]-N-(5-methyl-3-isoxazolyl)acetamide,[M-H]-,QETZNYYAKOOMBS-UHFFFAOYSA-N,CC1=CC(NC(=O)CS(=O)(=O)C2=CN(CC3=CC(Br)=CC=C3)C3=CC=CC=C23)=NO1
23854,7.387,486.02182,"2,4-dichloro-N-[2-(7-chloro-2-methyl-1H-indol-3-yl)ethyl]-5-(dimethylsulfamoyl)benzamide",[M-H]-,CFBUWVCUMBTSRP-UHFFFAOYSA-N,O=C(NCCC=1C=2C=CC=C(Cl)C2NC1C)C=3C=C(C(Cl)=CC3Cl)S(=O)(=O)N(C)C
23855,7.347,486.02188,"2,4-dichloro-N-[2-(7-chloro-2-methyl-1H-indol-3-yl)ethyl]-5-(dimethylsulfamoyl)benzamide",[M-H]-,CFBUWVCUMBTSRP-UHFFFAOYSA-N,O=C(NCCC=1C=2C=CC=C(Cl)C2NC1C)C=3C=C(C(Cl)=CC3Cl)S(=O)(=O)N(C)C
23856,12.873,486.02985,4-bromo-N-[2-(6-ethyl-2-oxo-2H-chromen-4-yl)-1-benzofuran-3-yl]benzamide,[M-H]-,ZIZISADSELSMNH-UHFFFAOYSA-N,O=C1OC=2C=CC(=CC2C(=C1)C=3OC=4C=CC=CC4C3NC(=O)C5=CC=C(Br)C=C5)CC
23857,10.658,486.0817,"2-[3-[2-(2,5-dioxopyrrolidin-1-yl)oxy-2-oxoethoxy]-6-oxoxanthen-9-yl]benzoic acid",[M-H]-,FGUGYEPDPJYHAU-UHFFFAOYSA-N,C1CC(=O)N(C1=O)OC(=O)COC2=CC3=C(C=C2)C(=C4C=CC(=O)C=C4O3)C5=CC=CC=C5C(=O)O
23858,8.186,486.0838,"2-[3-[2-(2,5-dioxopyrrolidin-1-yl)oxy-2-oxoethoxy]-6-oxoxanthen-9-yl]benzoic acid",[M-H]-,FGUGYEPDPJYHAU-UHFFFAOYSA-N,C1CC(=O)N(C1=O)OC(=O)COC2=CC3=C(C=C2)C(=C4C=CC(=O)C=C4O3)C5=CC=CC=C5C(=O)O
23859,7.957,486.0842,"5-[(1H-indol-3-yl)methyl]-3-[4-(2,3,4,5,6-pentafluorophenoxy)phenyl]imidazolidine-2,4-dione",[M-H]-,CYOWYABXOAPZND-UHFFFAOYSA-N,O=C1NC(C(=O)N1C2=CC=C(OC=3C(F)=C(F)C(F)=C(F)C3F)C=C2)CC4=CNC=5C=CC=CC54
23862,6.261,486.15637,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2,3-dihydroxy-1-(4-methoxyphenyl)propyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",[M-H]-,CHJZWBDUBRIOOH-UHFFFAOYNA-N,COC1=CC=C(C=C1)C(SCC(N=C(O)CCC(N)C(O)=O)C(O)=NCC(O)=O)C(O)CO
23863,6.304,486.15643,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2,3-dihydroxy-1-(4-methoxyphenyl)propyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",[M-H]-,CHJZWBDUBRIOOH-UHFFFAOYNA-N,COC1=CC=C(C=C1)C(SCC(N=C(O)CCC(N)C(O)=O)C(O)=NCC(O)=O)C(O)CO
23865,12.937,486.19257,"methyl 3-{4-hydroxy-1-[2-(4-hydroxyphenyl)ethyl]-6-methyl-2-oxo-1,2-dihydropyridin-3-yl}-3-(4-methoxynaphthalen-1-yl)propanoate",[M-H]-,MZOPQVARNOCCKZ-UHFFFAOYSA-N,O=C(OC)CC(C1=CC=C(OC)C=2C=CC=CC21)C3=C(O)C=C(N(C3=O)CCC4=CC=C(O)C=C4)C
23867,9.305,486.19641,"2-(4-chlorophenyl)-N-(2,6-dimethylphenyl)-2-{N-[2-(2-methyl-1H-indol-3-yl)ethyl]acetamido}acetamide",[M-H]-,CRXIHWBEEGWGCG-UHFFFAOYSA-N,O=C(NC=1C(=CC=CC1C)C)C(C2=CC=C(Cl)C=C2)N(C(=O)C)CCC=3C=4C=CC=CC4NC3C
23868,9.942,486.19666,"2-(4-chlorophenyl)-N-(2,6-dimethylphenyl)-2-{N-[2-(2-methyl-1H-indol-3-yl)ethyl]acetamido}acetamide",[M-H]-,CRXIHWBEEGWGCG-UHFFFAOYSA-N,O=C(NC=1C(=CC=CC1C)C)C(C2=CC=C(Cl)C=C2)N(C(=O)C)CCC=3C=4C=CC=CC4NC3C
23870,7.683,486.24658,icas#19,[M-H]-,CQSBSCBIGYDANS-MNEJHJGJNA-N,C[C@H](CCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@@H](C[C@H]1O)OC(=O)C1=CNC2=C1C=CC=C2
23871,7.329,486.2468,icas#19,[M-H]-,CQSBSCBIGYDANS-MNEJHJGJNA-N,C[C@H](CCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@@H](C[C@H]1O)OC(=O)C1=CNC2=C1C=CC=C2
23872,6.819,486.24701,icas#19,[M-H]-,CQSBSCBIGYDANS-MNEJHJGJNA-N,C[C@H](CCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@@H](C[C@H]1O)OC(=O)C1=CNC2=C1C=CC=C2
23876,0.969,486.87469,CNP0437613,[M-H]-,LQJHXHDAYBSNLK-UHFFFAOYSA-N,IC1=CN(C=2N=CN=C(N)C12)C3OC(I)C(O)C3O
23877,0.918,486.87897,CNP0437613,[M-H]-,LQJHXHDAYBSNLK-UHFFFAOYSA-N,IC1=CN(C=2N=CN=C(N)C12)C3OC(I)C(O)C3O
23885,15.144,487.00143,"2-[(6-chloro-2,4-dihydro-1,3-benzodioxin-8-yl)methylidene]-3-oxo-2,3-dihydro-1-benzofuran-6-yl 4-fluorobenzene-1-sulfonate",[M-H]-,IVWJJEDNFNGCLV-UHFFFAOYSA-N,O=C1C(OC2=CC(OS(=O)(=O)C3=CC=C(F)C=C3)=CC=C12)=CC4=CC(Cl)=CC5=C4OCOC5
23886,15.199,487.00165,"2-[(6-chloro-2,4-dihydro-1,3-benzodioxin-8-yl)methylidene]-3-oxo-2,3-dihydro-1-benzofuran-6-yl 4-fluorobenzene-1-sulfonate",[M-H]-,IVWJJEDNFNGCLV-UHFFFAOYSA-N,O=C1C(OC2=CC(OS(=O)(=O)C3=CC=C(F)C=C3)=CC=C12)=CC4=CC(Cl)=CC5=C4OCOC5
23887,14.5,487.02045,"6-[2-(4-bromophenyl)-2-oxoethoxy]-2-[(2H-chromen-3-yl)methylidene]-2,3-dihydro-1-benzofuran-3-one",[M-H]-,LEXJYVDOJMVVPF-UHFFFAOYSA-N,O=C1C(OC2=CC(OCC(=O)C3=CC=C(Br)C=C3)=CC=C21)=CC4=CC=5C=CC=CC5OC4
23888,14.589,487.02051,"7'-[(2-bromophenyl)methoxy]-8'-methyl-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M-H]-,LJERMUKCPZPLSX-UHFFFAOYSA-N,O=C1OC2=C(C=CC(OCC=3C=CC=CC3Br)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O
23889,14.625,487.02054,"7'-[(4-bromophenyl)methoxy]-8'-methyl-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M-H]-,DKFQPERWUPTBMN-UHFFFAOYSA-N,O=C1OC2=C(C=CC(OCC3=CC=C(Br)C=C3)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O
23890,14.926,487.0206,"7'-[(3-bromophenyl)methoxy]-8'-methyl-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M-H]-,MQLUZZCRAOALRP-UHFFFAOYSA-N,O=C1OC2=C(C=CC(OCC=3C=CC=C(Br)C3)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O
23891,14.696,487.02075,"7'-[(3-bromophenyl)methoxy]-8'-methyl-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M-H]-,MQLUZZCRAOALRP-UHFFFAOYSA-N,O=C1OC2=C(C=CC(OCC=3C=CC=C(Br)C3)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O
23892,14.833,487.02075,"7'-[(3-bromophenyl)methoxy]-8'-methyl-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M-H]-,MQLUZZCRAOALRP-UHFFFAOYSA-N,O=C1OC2=C(C=CC(OCC=3C=CC=C(Br)C3)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O
23893,14.78,487.02103,"7'-[(4-bromophenyl)methoxy]-8'-methyl-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M-H]-,DKFQPERWUPTBMN-UHFFFAOYSA-N,O=C1OC2=C(C=CC(OCC3=CC=C(Br)C=C3)=C2C)C(=C1)C4=CC=5C=CC=CC5OC4=O
23895,0.905,487.04083,ethyl 3-(4-bromophenyl)-7-[(1-ethoxy-1-oxopropan-2-yl)oxy]-4-oxo-4H-chromene-2-carboxylate,[M-H]-,QEWXAHGUTYHLKW-UHFFFAOYSA-N,O=C(OCC)C=1OC2=CC(OC(C(=O)OCC)C)=CC=C2C(=O)C1C=3C=CC(Br)=CC3
