Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,INCHIKEY,SMILES
62289,7.323,439.05505,Chlorocyclinone D,[M+H]+,RSSUHOCYQSARQQ-UHFFFAOYNA-N,COC1=C(Cl)C(C)=CC2=C1C1=C(C(O)=C2)C(=O)C2=C(C=C3C(=O)OC(C)C3=C2O)C1=O
62291,7.361,439.05536,Chlorocyclinone D,[M+H]+,RSSUHOCYQSARQQ-UHFFFAOYNA-N,COC1=C(Cl)C(C)=CC2=C1C1=C(C(O)=C2)C(=O)C2=C(C=C3C(=O)OC(C)C3=C2O)C1=O
62294,7.606,439.05588,Chlorocyclinone D,[M+H]+,RSSUHOCYQSARQQ-UHFFFAOYNA-N,COC1=C(Cl)C(C)=CC2=C1C1=C(C(O)=C2)C(=O)C2=C(C=C3C(=O)OC(C)C3=C2O)C1=O
62295,8.514,439.056,Chlorocyclinone D,[M+H]+,RSSUHOCYQSARQQ-UHFFFAOYNA-N,COC1=C(Cl)C(C)=CC2=C1C1=C(C(O)=C2)C(=O)C2=C(C=C3C(=O)OC(C)C3=C2O)C1=O
62296,7.69,439.05603,Chlorocyclinone D,[M+H]+,RSSUHOCYQSARQQ-UHFFFAOYNA-N,COC1=C(Cl)C(C)=CC2=C1C1=C(C(O)=C2)C(=O)C2=C(C=C3C(=O)OC(C)C3=C2O)C1=O
62297,7.646,439.05603,Chlorocyclinone D,[M+H]+,RSSUHOCYQSARQQ-UHFFFAOYNA-N,COC1=C(Cl)C(C)=CC2=C1C1=C(C(O)=C2)C(=O)C2=C(C=C3C(=O)OC(C)C3=C2O)C1=O
62305,13.876,439.0817,"5-{3-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2-METHYL-PHENOXY}-PENTANOIC ACID",[M+H]+,NJJIFGCFUDDBSP-UHFFFAOYSA-N,CC1=C(NC(=O)NC(=O)C2=CC=C(Cl)C=C2Cl)C=CC=C1OCCCCC(O)=O
62316,9.703,439.15833,7-Hydroxy-5-(4-hydroxy-2-oxopentyl)-2-methylchromone 7-glucoside,[M+H]+,UCHJBTMJIHWPDI-UHFFFAOYNA-N,CC(O)CC(=O)CC1=CC(OC2OC(CO)C(O)C(O)C2O)=CC2=C1C(=O)C=C(C)O2
62321,9.671,439.15869,7-Hydroxy-5-(4-hydroxy-2-oxopentyl)-2-methylchromone 7-glucoside,[M+H]+,UCHJBTMJIHWPDI-UHFFFAOYNA-N,CC(O)CC(=O)CC1=CC(OC2OC(CO)C(O)C(O)C2O)=CC2=C1C(=O)C=C(C)O2
62326,13.441,439.19525,8-Propanoylneosolaniol,[M+H]+,ZSGWJLBSFZRJAT-PMYCIFIANA-N,CCC(=O)O[C@H]1C[C@@]2(COC(C)=O)[C@H](O[C@@H]3[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]32CO2)C=C1C
62330,13.257,439.19672,8-Propanoylneosolaniol,[M+H]+,ZSGWJLBSFZRJAT-PMYCIFIANA-N,CCC(=O)O[C@H]1C[C@@]2(COC(C)=O)[C@H](O[C@@H]3[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]32CO2)C=C1C
62346,15.236,439.26727,5-(acetyloxy)-1-(4-hydroxy-3-methoxyphenyl)decan-3-yl 4-methoxybutanoate,[M+H]+,SASKAGPMIYISCZ-UHFFFAOYSA-N,O=C(OC(CCCCC)CC(OC(=O)CCCOC)CCC1=CC=C(O)C(OC)=C1)C
62352,20.004,439.2695,UNPD177641,[M+H]+,FDZMMHBSHLOAOA-HOAXHGFJNA-N,C[C@H](O)CC[C@H](O)[C@]1(O)CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
62354,19.96,439.26978,"2-(2-methoxyethyl)-9-methyl-N-[3-(4-methyl-1-piperidinyl)propyl]-1-oxo-4-pyrido[3,4-b]indolecarboxamide",[M+H]+,MNGYIVCCPRNWTG-UHFFFAOYSA-N,COCCN1C=C(C(=O)NCCCN2CCC(C)CC2)C2=C(N(C)C3=CC=CC=C23)C1=O
62365,20.345,439.31888,"1-hydroxy-9a,11a-dimethyl-1-(2-phenylethyl)-hexadecahydro-1H-cyclopenta[a]phenanthren-7-yl acetate",[M+H]+,OSYGNEOCCSKLON-UHFFFAOYSA-N,O=C(OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4(O)CCC=5C=CC=CC5)C1)C
62399,0.878,439.93347,CNP0427718,[M+H]+,AUDMIHQUWKFOTQ-UHFFFAOYSA-N,O=[N+]([O-])C1=CC=C(N=C(O)C(Br)(C(F)(F)F)C(F)(F)F)C(=C1)[N+](=O)[O-]
62419,9.636,440.09821,4-Amino-2-methyl-5-phosphomethylpyrimidine;4-Amino-5-phosphomethyl-2-methylpyrimidine,[M+2H]2+,PKYFHKIYHBRTPI-UHFFFAOYSA-N,CC1=NC=C(COP(O)(O)=O)C(N)=N1
62424,8.618,440.14917,"7-[2-(1,2-dimethyl-1H-indol-3-yl)-2-oxoethoxy]-5-hydroxy-2-phenyl-4H-chromen-4-one",[M+H]+,GJOBZDOUGHHJEF-UHFFFAOYSA-N,O=C1C=C(OC=2C=C(OCC(=O)C=3C=4C=CC=CC4N(C3C)C)C=C(O)C12)C=5C=CC=CC5
62427,11.933,440.15329,UNPD93975,[M+2H]2+,DZFROCAXLIJHAR-UHFFFAOYSA-N,O=C1NC2=CC=CC3=CC=C4C=CC=C1C4=C23
62470,1.441,440.98163,"2-[(3-methylthiophen-2-yl)methylidene]-3-oxo-2,3-dihydro-1-benzofuran-6-yl 4-bromobenzoate",[M+H]+,XKAPBHMAWFSKNQ-UHFFFAOYSA-N,O=C(OC1=CC=C2C(=O)C(OC2=C1)=CC=3SC=CC3C)C4=CC=C(Br)C=C4
62479,6.959,441.07108,"propan-2-yl 2-({6-chloro-2,2'-dioxo-2H,2'H-[3,4'-bichromen]-7'-yl}oxy)acetate",[M+H]+,HOCHDEKTXYZFPD-UHFFFAOYSA-N,O=C1OC=2C=C(OCC(=O)OC(C)C)C=CC2C(=C1)C3=CC=4C=C(Cl)C=CC4OC3=O
62480,7.07,441.0712,"propan-2-yl 2-({6-chloro-2,2'-dioxo-2H,2'H-[3,4'-bichromen]-7'-yl}oxy)acetate",[M+H]+,HOCHDEKTXYZFPD-UHFFFAOYSA-N,O=C1OC=2C=C(OCC(=O)OC(C)C)C=CC2C(=C1)C3=CC=4C=C(Cl)C=CC4OC3=O
62483,6.904,441.07153,"propan-2-yl 2-({6-chloro-2,2'-dioxo-2H,2'H-[3,4'-bichromen]-7'-yl}oxy)acetate",[M+H]+,HOCHDEKTXYZFPD-UHFFFAOYSA-N,O=C1OC=2C=C(OCC(=O)OC(C)C)C=CC2C(=C1)C3=CC=4C=C(Cl)C=CC4OC3=O
62484,8.273,441.07153,UNPD201846,[M+H]+,CCKSAOGDLWJWSZ-BUUATPJCNA-N,C[C@@](O)([C@@H](Cl)C=C)C1=CC(=O)C2=C(CO)C=C3C(=O)C4=C(C(O)=CC=C4)C(=O)C3=C2O1
62496,8.536,441.1377,Tetrahydroswertianolin,[M+H]+,FOVMRYXSQHNGSU-HDZLNSDMNA-N,COC1=CC2=C(C(O)=C1)C(=O)C1=C(O2)[C@H](O)CC[C@@H]1O[C@@H]1OC(CO)[C@@H](O)C(O)[C@@H]1O
62497,8.468,441.13773,Tetrahydroswertianolin,[M+H]+,FOVMRYXSQHNGSU-HDZLNSDMNA-N,COC1=CC2=C(C(O)=C1)C(=O)C1=C(O2)[C@H](O)CC[C@@H]1O[C@@H]1OC(CO)[C@@H](O)C(O)[C@@H]1O
62504,8.354,441.14508,N-(1H-indol-5-yl)-2-{[4-(4-methoxyphenyl)-2-oxo-2H-chromen-7-yl]oxy}acetamide,[M+H]+,KUJNTYSYODCPFI-UHFFFAOYSA-N,O=C1OC=2C=C(OCC(=O)NC=3C=CC=4NC=CC4C3)C=CC2C(=C1)C=5C=CC(OC)=CC5
62505,15.289,441.16364,Aminopterin,[M+H]+,TVZGACDUOSZQKY-UHFFFAOYNA-N,NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O)C=N2)C(N)=N1
62508,13.147,441.17316,Cichorioside H,[M+H]+,NKRBYIJSKJPAKV-WEHNOXHBNA-N,C[C@H]1[C@@H]2C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(C)=C3[C@@H]([C@H]2OC1=O)C(CO)=CC3=O
62510,11.427,441.17368,Cichorioside I;(-)-Cichorioside I,[M+H]+,POOPERNNBMZLBU-YPAHGFMRNA-N,C[C@H]1[C@@H]2[C@H](CC(C)=C3[C@@H]([C@H]2O)C(COC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=CC3=O)OC1=O
62512,11.366,441.17383,Cichorioside B;(-)-Cichorioside B,[M+H]+,ZEMSXERQBUSFBA-KWBPDTRHNA-N,C[C@H]1[C@H]2[C@H](OC1=O)[C@H]1C(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(=O)C1=C(C)C[C@@H]2O
62515,12.272,441.17413,Cichorioside G;(-)-Cichorioside G,[M+H]+,NUAIXFCSBZGUAF-KLPLUNHYNA-N,C[C@H]1[C@H]2[C@H](OC1=O)[C@H]1C(CO)=CC(=O)C1=C(C)C[C@@H]2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
62517,11.766,441.17432,Cichorioside H,[M+H]+,NKRBYIJSKJPAKV-WEHNOXHBNA-N,C[C@H]1[C@@H]2C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(C)=C3[C@@H]([C@H]2OC1=O)C(CO)=CC3=O
62518,13.411,441.17453,Cichorioside G;(-)-Cichorioside G,[M+H]+,NUAIXFCSBZGUAF-KLPLUNHYNA-N,C[C@H]1[C@H]2[C@H](OC1=O)[C@H]1C(CO)=CC(=O)C1=C(C)C[C@@H]2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
62538,14.492,441.28287,N-({4-[2-(4-acetylpiperazin-1-yl)-2-oxoethyl]-3-methyl-6-(propan-2-yl)cyclohex-2-en-1-yl}methyl)pyridine-3-carboxamide,[M+H]+,FIKRJTQMTRAVLO-UHFFFAOYSA-N,O=C(NCC1C=C(C)C(CC(=O)N2CCN(C(=O)C)CC2)CC1C(C)C)C=3C=NC=CC3
62539,14.387,441.28329,UNPD51661,[M+H]+,HUZGDXVKSFMCQX-QIYZWGDSNA-N,C[C@@H]1CC[C@]2(C)[C@H](C[C@@H](O)[C@@H](O)[C@]2(C)O)[C@@]1(C)CC\C(COC(C)=O)=C/COC(C)=O
62547,18.624,441.298,"2-Acetoxy-3-geranylgeranyl-1,4-dihydroxybenzene",[M+H]+,VLLSMOKWYCNDEY-DCVNSYBLSA-N,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC1=C(O)C=CC(O)=C1OC(C)=O
62549,18.943,441.29803,Bolegrevilol,[M+H]+,MZWQVUHXBWQZLY-MLAGYPMBSA-N,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=CC(O)=CC(O)=C1OC(C)=O
62551,18.711,441.29819,"2-Acetoxy-3-geranylgeranyl-1,4-dihydroxybenzene",[M+H]+,VLLSMOKWYCNDEY-DCVNSYBLSA-N,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC1=C(O)C=CC(O)=C1OC(C)=O
62576,17.317,441.37323,Ursolaldehyde;3beta-Hydroxyurs-12-en-28-aldehyde,[M+H]+,VLFUANNVMXKBPF-FFNLIELZNA-N,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C=O
62578,16.507,441.37329,Oleanolic aldehyde,[M+H]+,STHRNDDZYFUIDO-UHFFFAOYNA-N,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C=O
62579,18.388,441.37335,Oleanolic aldehyde,[M+H]+,STHRNDDZYFUIDO-UHFFFAOYNA-N,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C=O
62618,11.454,441.84766,PubChem_24332159,[M+H]+,VHCAKJSQBDUUPO-UHFFFAOYSA-N,C1=C(SC(=C1)Br)C(=O)OCC(=O)NC2=C(C=C(C=C2Cl)Cl)Cl
62619,11.495,441.84848,PubChem_24332159,[M+H]+,VHCAKJSQBDUUPO-UHFFFAOYSA-N,C1=C(SC(=C1)Br)C(=O)OCC(=O)NC2=C(C=C(C=C2Cl)Cl)Cl
62623,11.345,441.86877,PubChem_107731652,[M+H]+,XNBHRNZCLMZXJB-UHFFFAOYSA-N,C1=CC(=C(C=C1I)C(=O)NC2=C(C=C(C=C2Cl)Cl)Cl)O
62635,8.315,442.09244,"7'-[(4-nitrophenyl)methoxy]-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M+H]+,QSAWQCVZVQQAGR-UHFFFAOYSA-N,O=C1OC=2C=C(OCC3=CC=C(C=C3)[N+](=O)[O-])C=CC2C(=C1)C4=CC=5C=CC=CC5OC4=O
62636,8.598,442.09256,Hydroxysulfapyridinglukuronide,[M+H]+,PCLYHDIVTLEIPJ-UHFFFAOYNA-N,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C1
62637,8.163,442.09259,Hydroxysulfapyridinglukuronide,[M+H]+,PCLYHDIVTLEIPJ-UHFFFAOYNA-N,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C1
62638,8.638,442.09265,"7'-[(4-nitrophenyl)methoxy]-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M+H]+,QSAWQCVZVQQAGR-UHFFFAOYSA-N,O=C1OC=2C=C(OCC3=CC=C(C=C3)[N+](=O)[O-])C=CC2C(=C1)C4=CC=5C=CC=CC5OC4=O
62639,8.27,442.09268,Hydroxysulfapyridinglukuronide,[M+H]+,PCLYHDIVTLEIPJ-UHFFFAOYNA-N,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C1
62641,8.11,442.0932,"7'-[(4-nitrophenyl)methoxy]-2H,2'H-[3,4'-bichromene]-2,2'-dione",[M+H]+,QSAWQCVZVQQAGR-UHFFFAOYSA-N,O=C1OC=2C=C(OCC3=CC=C(C=C3)[N+](=O)[O-])C=CC2C(=C1)C4=CC=5C=CC=CC5OC4=O
62643,8.716,442.09344,"N-(1,1-dioxo-2,3-dihydro-1??-thiophen-3-yl)-2-{[3-(4-methoxyphenyl)-4-oxo-4H-chromen-7-yl]oxy}acetamide",[M+H]+,POSPEMHLLKTNGP-UHFFFAOYSA-N,O=C1C(=COC2=CC(OCC(=O)NC3C=CS(=O)(=O)C3)=CC=C12)C=4C=CC(OC)=CC4
62656,11.445,442.18027,benzylpenicilloyl-benzylamine,[M+H]+,UDMBRVGTYILYDX-SVFBPWRDSA-N,CC1(C)S[C@@H](N[C@H]1C(O)=O)[C@H](NC(=O)CC1=CC=CC=C1)C(=O)NCC1=CC=CC=C1
62658,11.493,442.18045,"2-[6-amino-8-(2-{[4-(prop-2-en-1-yloxy)phenyl]methylidene}hydrazin-1-yl)-9H-purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol",[M+H]+,IBZXNBLIWOXDRM-UHFFFAOYSA-N,OCC1OC(N2C(=NC=3C(=NC=NC32)N)NN=CC4=CC=C(OCC=C)C=C4)C(O)C1O
62670,10.335,442.20602,floridanine,[M+H]+,MPJBVZKNLCGQHF-HOVRZMKWSA-N,CC(O)C1(O)C[C@@H](C)[C@@](C)(OC(C)=O)C(=O)OC\C2=C\CN(C)CC[C@@H](OC1=O)C2=O
62710,11.494,442.84827,PubChem_66294393,[M+H]+,JHAZLWNAZIQEEI-UHFFFAOYSA-N,CCCC1=C(C(=NC(=N1)C2=CC(=CS2)Br)Cl)I
62712,11.352,442.86017,PubChem_79685182,[M+H]+,WLXIKDFYONRYJW-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CC=C2Br)C(=O)C3=CSC(=C3)I
62724,1.441,442.97662,3-(2-bromophenoxy)-4-oxo-2-(trifluoromethyl)-4H-chromen-7-yl acetate,[M+H]+,MGPJKSLPUWOBKC-UHFFFAOYSA-N,O=C(OC1=CC=C2C(=O)C(OC=3C=CC=CC3Br)=C(OC2=C1)C(F)(F)F)C
62725,1.344,442.97668,3-(2-bromophenoxy)-4-oxo-2-(trifluoromethyl)-4H-chromen-7-yl acetate,[M+H]+,MGPJKSLPUWOBKC-UHFFFAOYSA-N,O=C(OC1=CC=C2C(=O)C(OC=3C=CC=CC3Br)=C(OC2=C1)C(F)(F)F)C
62726,1.48,442.97672,3-(2-bromophenoxy)-4-oxo-2-(trifluoromethyl)-4H-chromen-7-yl acetate,[M+H]+,MGPJKSLPUWOBKC-UHFFFAOYSA-N,O=C(OC1=CC=C2C(=O)C(OC=3C=CC=CC3Br)=C(OC2=C1)C(F)(F)F)C
62738,8.78,443.10071,7-Galloylcatechin,[M+H]+,WKIHBIBUCQPPBY-UHFFFAOYNA-N,OC1CC2=C(O)C=C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C=C2OC1C1=CC(O)=C(O)C=C1
62740,6.382,443.1228,"N-{3,4-dimethoxy-5,11-dioxo-5H,6H,11H-indeno[1,2-c]isoquinolin-6-yl}-2-hydroxybenzamide",[M+H]+,AQHKVOIRCPTVGG-UHFFFAOYSA-N,O=C(NN1C(=O)C=2C(OC)=C(OC)C=CC2C=3C(=O)C=4C=CC=CC4C31)C=5C=CC=CC5O
62744,7.159,443.12308,"N-{3,4-dimethoxy-5,11-dioxo-5H,6H,11H-indeno[1,2-c]isoquinolin-6-yl}-4-hydroxybenzamide",[M+H]+,LOZYBNHXVVDBCG-UHFFFAOYSA-N,O=C(NN1C(=O)C=2C(OC)=C(OC)C=CC2C=3C(=O)C=4C=CC=CC4C31)C5=CC=C(O)C=C5
62748,7.224,443.12357,3-(4-oxo-2-phenylchromen-3-yl)-2-phenylchromen-4-one,[M+H]+,UFJORDZSBNSRQT-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)C4=C(OC5=CC=CC=C5C4=O)C6=CC=CC=C6
62756,4.704,443.16003,2-[3-(7-methoxy-2-oxo-4-phenyl-2H-chromen-6-yl)propanamido]benzamide,[M+H]+,ULNZMIYYXZVYFV-UHFFFAOYSA-N,O=C1OC=2C=C(OC)C(=CC2C(=C1)C=3C=CC=CC3)CCC(=O)NC=4C=CC=CC4C(=O)N
62772,11.352,443.19464,Lusitanicoside,[M+H]+,DAELTTGCCPRYTP-UHFFFAOYNA-N,CC1OC(OCC2OC(OC3=CC=C(CC=C)C=C3)C(O)C(O)C2O)C(O)C(O)C1O
62776,10.687,443.21863,3-{3-[(2-cyclohexylphenoxy)methyl]-4-methoxyphenyl}-1-(4-hydroxyphenyl)prop-2-en-1-one,[M+H]+,YLLNITIABQGAHU-UHFFFAOYSA-N,O=C(C=CC1=CC=C(OC)C(=C1)COC=2C=CC=CC2C3CCCCC3)C4=CC=C(O)C=C4
62778,13.716,443.22787,7-O- ??????-D-galactosyl-brefeldin A,[M+H]+,WMQPIXSJUDBUIO-SYWMQLFZSA-N,C[C@H]1CCCC=C[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)OC3C(C(C(C(O3)CO)O)O)O
62790,14.913,443.30072,Ascorbyl stearate,[M+H]+,LITUBCVUXPBCGA-UHFFFAOYNA-N,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O
62792,11.419,443.31604,"(3beta,5alpha,9alpha,22E,24R)-5,9-Epidioxy-3-hydroxyergosta-7,22-dien-6-one",[M+H]+,VXKGRYVCJKAYFC-BQYQJAHWNA-N,CC(C)C(C)\C=C\C(C)C1CCC2C3=CC(=O)C45CC(O)CCC4(C)C3(CCC12C)OO5
62795,10.311,443.31631,"(3beta,5alpha,9alpha,22E,24R)-5,9-Epidioxy-3-hydroxyergosta-7,22-dien-6-one",[M+H]+,VXKGRYVCJKAYFC-BQYQJAHWNA-N,CC(C)C(C)\C=C\C(C)C1CCC2C3=CC(=O)C45CC(O)CCC4(C)C3(CCC12C)OO5
62802,17.43,443.35202,"4a-Carboxy-4b-methyl-5a-cholesta-8,24-dien-3b-ol",[M+H]+,MYWAIWDQTCHPTH-YCIQJMEESA-N,C[C@H](CCC=C(C)C)C1CCC2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@](C)([C@@H]1CC3)C(O)=O
62809,18.618,443.38852,Uvaol,[M+H]+,XUARCIYIVXVTAE-ZAPOICBTSA-N,C[C@@H]1CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C
62810,17.437,443.3887,Erythrodiol,[M+H]+,PSZDOEIIIJFCFE-OBDPVLDANA-N,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1
62811,18.277,443.38889,Erythrodiol,[M+H]+,PSZDOEIIIJFCFE-OBDPVLDANA-N,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1
62812,16.526,443.38892,Erythrodiol,[M+H]+,PSZDOEIIIJFCFE-OBDPVLDANA-N,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1
62813,17.156,443.38898,"4hydroxymethyl-stigmasta-7,24(241)-dien-3ol",[M+H]+,NUAGPLGAOGOSCQ-UHFFFAOYNA-N,CC=C(CCC(C)C1CCC2C3=CCC4C(CO)C(O)CCC4(C)C3CCC12C)C(C)C
62815,17.575,443.38913,gamma-Taraxastanonol,[M+H]+,VCUCVBNQZJFUDR-UHFFFAOYNA-N,CC1C2C3CCC4C5(C)CCC(=O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CCC1(C)O
62828,23.605,443.79263,PubChem_88726692,[M+H]+,AQNKMDHZFCOBSW-SNAWJCMRSA-N,CCCNC(=O)C(=C(Br)I)I
62845,6.003,444.04559,"N-[2,2,2-trichloro-1-[[sulfanylidene-(2,4,6-trimethylanilino)methyl]amino]ethyl]benzamide",[M+H]+,GMUWTCFDEBOQKF-UHFFFAOYNA-N,CC1=CC(C)=C(NC(=S)NC(NC(=O)C2=CC=CC=C2)C(Cl)(Cl)Cl)C(C)=C1
62847,5.96,444.04602,"N-[2,2,2-trichloro-1-[[sulfanylidene-(2,4,6-trimethylanilino)methyl]amino]ethyl]benzamide",[M+H]+,GMUWTCFDEBOQKF-UHFFFAOYNA-N,CC1=CC(C)=C(NC(=S)NC(NC(=O)C2=CC=CC=C2)C(Cl)(Cl)Cl)C(C)=C1
62848,7.082,444.04602,"N-[2,2,2-trichloro-1-[[sulfanylidene-(2,4,6-trimethylanilino)methyl]amino]ethyl]benzamide",[M+H]+,GMUWTCFDEBOQKF-UHFFFAOYNA-N,CC1=CC(C)=C(NC(=S)NC(NC(=O)C2=CC=CC=C2)C(Cl)(Cl)Cl)C(C)=C1
62851,7.14,444.0462,"N-[2,2,2-trichloro-1-[[sulfanylidene-(2,4,6-trimethylanilino)methyl]amino]ethyl]benzamide",[M+H]+,GMUWTCFDEBOQKF-UHFFFAOYNA-N,CC1=CC(C)=C(NC(=S)NC(NC(=O)C2=CC=CC=C2)C(Cl)(Cl)Cl)C(C)=C1
62872,8.081,444.16626,Dihydrofolic acid,[M+H]+,OZRNSSUDZOLUSN-LBPRGKRZSA-N,NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1
62875,8.139,444.1665,Dihydrofolic acid,[M+H]+,OZRNSSUDZOLUSN-LBPRGKRZSA-N,NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1
62894,7.142,444.2088,"8-benzamido-N-[(3,5-difluorophenyl)methyl]-1-methyl-2-oxoazonane-4-carboxamide",[M+H]+,ZDVKSJGUCXZASU-UHFFFAOYSA-N,O=C(NC1CN(C(=O)CC(C(=O)NCC=2C=C(F)C=C(F)C2)CCC1)C)C=3C=CC=CC3
62895,7.195,444.20889,"8-benzamido-N-[(3,5-difluorophenyl)methyl]-1-methyl-2-oxoazonane-4-carboxamide",[M+H]+,ZDVKSJGUCXZASU-UHFFFAOYSA-N,O=C(NC1CN(C(=O)CC(C(=O)NCC=2C=C(F)C=C(F)C2)CCC1)C)C=3C=CC=CC3
62905,6.845,444.23611,PubChem_163171323,[M+2H]2+,VMIPUPRGOBFFAP-BYPYZUCNSA-N,C(CC(C(=O)O)N)CN=C(N)NN(O)O
62906,6.905,444.23627,PubChem_163171323,[M+2H]2+,VMIPUPRGOBFFAP-BYPYZUCNSA-N,C(CC(C(=O)O)N)CN=C(N)NN(O)O
62913,10.004,444.24466,1-[9-[(4-fluorophenyl)methyl]-9-azabicyclo[3.3.1]nonan-3-yl]-3-(2-phenylphenyl)urea,[M+H]+,JVXQTICAQRFDBP-UHFFFAOYNA-N,FC1=CC=C(CN2C3CCCC2CC(C3)NC(=O)NC2=CC=CC=C2C2=CC=CC=C2)C=C1
62914,10.22,444.24466,1-[9-[(4-fluorophenyl)methyl]-9-azabicyclo[3.3.1]nonan-3-yl]-3-(2-phenylphenyl)urea,[M+H]+,JVXQTICAQRFDBP-UHFFFAOYNA-N,FC1=CC=C(CN2C3CCCC2CC(C3)NC(=O)NC2=CC=CC=C2C2=CC=CC=C2)C=C1
62917,10.533,444.24524,1-[9-[(4-fluorophenyl)methyl]-9-azabicyclo[3.3.1]nonan-3-yl]-3-(2-phenylphenyl)urea,[M+H]+,JVXQTICAQRFDBP-UHFFFAOYNA-N,FC1=CC=C(CN2C3CCCC2CC(C3)NC(=O)NC2=CC=CC=C2C2=CC=CC=C2)C=C1
62922,9.131,444.27103,UNPD170117,[M+H]+,UNHIKAJHDZXSBW-LVPMJZJLNA-N,COC1=CC2=C(CN(CCO)C2=O)C2=C1C[C@@]1(O2)[C@H](C)CC[C@@H]2C(C)(C)[C@H](O)CC[C@]12C
62924,9.157,444.27136,"4-(3a,5a,7-trihydroxy-11a-methyl-9a-{[(prop-2-en-1-yl)imino]methyl}-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl)-2,5-dihydrofuran-2-one",[M+H]+,SCNQKMODOFQYOZ-UHFFFAOYSA-N,O=C1OCC(=C1)C2CCC3(O)C4CCC5(O)CC(O)CCC5(C=NCC=C)C4CCC23C
62928,16.05,444.33304,"9-(2,3-dihydroxypropyl)-13-hydroxy-8-[(2-hydroxypropyl)amino]octadeca-9,11-dienoic acid",[M+H]+,JRTYBZLZAZUAMC-UHFFFAOYSA-N,O=C(O)CCCCCCC(NCC(O)C)C(=CC=CC(O)CCCCC)CC(O)CO
